Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand,MotionType
6.66E-08,0,0,1,0.01180013,0.006879256,0.004042293,0.9998986,0.007062322,-0.7079716,-0.001639474,-0.7062038,-5.90E-08,2.41E-07,0.05678646,0.9983864,-0.5639366,-0.4365757,0.4976283,-0.4937033,-0.001756237,-6.68E-08,-3.08E-08,0.9999983,-0.01558672,-0.7247514,0.008807256,0.688778,1.96E-08,-0.000131135,-0.06213984,0.9980676,-0.5547023,0.4444072,-0.4982952,-0.4964973,-0.001754002,1.20E-08,-4.01E-08,0.9999985,0.001448528,0.002718854,0.9999936,0.001868609,0.002718886,-0.001448548,-0.001868677,0.9999936,0.002727015,-0.001452877,-0.001874265,0.9999935,0,0,0,0.9999999,0.07929444,0.08819344,0.7060753,0.6981345,0.5100909,-0.519031,-0.4710874,-0.4984886,-0.006914956,0.0933191,-0.07479388,0.992799,0.02766847,0.1403253,-0.03387036,0.9891391,-0.02566018,-0.01598754,-0.009049684,0.9995019,-0.0256602,-0.01598747,-0.009049685,0.9995019,0.08982964,-0.09273429,-0.7098377,0.6924314,-0.4815637,-0.5388992,-0.4720331,0.5048456,-0.02113011,-0.08042016,0.06816772,0.994203,0.06979695,-0.1127465,0.06252673,0.9891952,1
6.66E-08,0,0,1,0.01175107,0.00733246,0.003822302,0.9998968,0.00723756,-0.7079407,-0.001972333,-0.7062321,5.31E-08,3.09E-07,0.05646233,0.9984047,-0.5639132,-0.4366788,0.4972173,-0.4940533,-0.001756396,-3.10E-08,4.07E-08,0.9999986,-0.01571099,-0.7248213,0.009433152,0.6886932,-5.67E-09,-0.000152763,-0.06295717,0.9980162,-0.5545209,0.4442641,-0.4987824,-0.4963391,-0.001754296,3.04E-08,1.00E-07,0.9999986,0.0013878,0.002599323,0.9999943,0.001727314,0.002599355,-0.001387808,-0.001727378,0.9999943,0.00260713,-0.001391973,-0.001732546,0.9999945,0,0,0,1,0.07936158,0.08813915,0.7059587,0.6982521,0.5102158,-0.5189241,-0.4709347,-0.4986168,-0.007079002,0.09326773,-0.07489538,0.9927951,0.02729233,0.1400526,-0.03358638,0.989198,-0.02567019,-0.01600619,-0.009272653,0.9994996,-0.0256702,-0.01600605,-0.009272645,0.9994996,0.08975077,-0.09277872,-0.7099677,0.6923029,-0.481761,-0.5388005,-0.4719791,0.5048135,-0.0210037,-0.08062637,0.06829468,0.9941804,0.06999709,-0.1130254,0.06202569,0.9891812,1
6.66E-08,0,0,1,0.01163733,0.007798214,0.003789308,0.9998947,0.007342794,-0.7078624,-0.00211456,-0.7063092,-2.85E-08,1.39E-07,0.05647557,0.9984043,-0.5640466,-0.4367466,0.4968913,-0.4941697,-0.001756596,-2.58E-08,-3.16E-08,0.9999989,-0.0156935,-0.7249072,0.009673554,0.6885998,5.59E-08,-0.000165087,-0.06318589,0.9980019,-0.5542514,0.4443004,-0.4990698,-0.4963188,-0.001754298,3.87E-08,2.32E-08,0.9999989,0.001293275,0.002523904,0.9999948,0.001660001,0.002523932,-0.001293296,-0.001660063,0.9999951,0.002531484,-0.001297157,-0.001665029,0.9999951,0,0,0,1.000001,0.0790885,0.08817981,0.7058142,0.6984245,0.5103239,-0.5187038,-0.4708021,-0.4988615,-0.007345125,0.09329578,-0.07466756,0.9928082,0.02713292,0.1398772,-0.03378841,0.9892209,-0.02581473,-0.01607389,-0.009460309,0.9994933,-0.02581473,-0.01607387,-0.009460303,0.9994934,0.08968882,-0.09306997,-0.7100535,0.6921843,-0.4819663,-0.5387481,-0.4720187,0.5046372,-0.02064743,-0.08089312,0.06838968,0.9941602,0.07008339,-0.113143,0.06186437,0.9891722,1
6.66E-08,0,0,1,0.0115472,0.008186729,0.003923574,0.9998921,0.007382732,-0.7078273,-0.002102331,-0.706344,1.60E-09,2.54E-07,0.05660237,0.998397,-0.5643053,-0.436692,0.4966057,-0.4942091,-0.001756548,1.95E-08,1.55E-10,0.9999986,-0.01555864,-0.7250053,0.009594453,0.6885006,-4.97E-08,-0.00016408,-0.06280004,0.9980263,-0.5538995,0.4445385,-0.4991103,-0.496458,-0.001754509,6.62E-09,2.89E-08,0.9999987,0.001260334,0.002374529,0.9999951,0.001658747,0.002374551,-0.001260349,-0.001658807,0.9999951,0.002381657,-0.001264111,-0.001663771,0.9999952,0,0,0,1,0.07901291,0.08813604,0.7057112,0.6985423,0.5104085,-0.5185975,-0.4706893,-0.4989911,-0.00753211,0.09332827,-0.07475832,0.9927967,0.02695625,0.1396158,-0.0339426,0.9892572,-0.02584547,-0.01604337,-0.009627031,0.999491,-0.02584546,-0.01604345,-0.009627042,0.999491,0.08983802,-0.09292994,-0.710269,0.6919624,-0.4818611,-0.5390565,-0.4719299,0.5044909,-0.02050216,-0.08097644,0.06839596,0.9941558,0.06997054,-0.1131329,0.06198824,0.9891733,1
6.66E-08,0,0,1,0.01148383,0.008532489,0.004163801,0.999889,0.007419443,-0.7077716,-0.001956316,-0.7063997,1.60E-08,8.31E-08,0.05689083,0.9983802,-0.5645766,-0.4364818,0.496509,-0.4941817,-0.001756423,-4.88E-09,2.88E-09,0.9999985,-0.01533945,-0.7250885,0.009312227,0.688422,-2.72E-08,-0.000163854,-0.06198779,0.998077,-0.5534878,0.4450506,-0.4990312,-0.4965372,-0.001754204,-3.03E-08,-2.69E-08,0.9999985,0.001264149,0.002207003,0.9999954,0.001694248,0.002207021,-0.001264159,-0.001694307,0.9999955,0.002213629,-0.001267947,-0.001699379,0.9999956,0,0,0,1,0.07904205,0.08804311,0.7055451,0.6987184,0.5104437,-0.5185862,-0.4707283,-0.4989297,-0.007567707,0.09355827,-0.07500244,0.9927562,0.02671409,0.1392076,-0.03417196,0.9893133,-0.02581998,-0.01601049,-0.009781056,0.999491,-0.02581998,-0.01601058,-0.009781056,0.9994908,0.0900245,-0.09271341,-0.7105104,0.6917194,-0.4815875,-0.5395141,-0.4717861,0.5043975,-0.02055581,-0.08104868,0.06850554,0.9941412,0.07039118,-0.1134383,0.06176421,0.9891223,1
6.66E-08,0,0,1,0.01153311,0.008878383,0.004331556,0.9998847,0.007428381,-0.7076849,-0.00194298,-0.7064866,4.22E-08,1.84E-07,0.05678112,0.9983867,-0.5647422,-0.4364157,0.4963721,-0.4941887,-0.001756167,-1.95E-08,-2.86E-08,0.9999986,-0.01514573,-0.7251171,0.009167979,0.6883982,-2.60E-08,-0.000159735,-0.06123469,0.9981236,-0.553105,0.4456429,-0.4990219,-0.4964419,-0.001753603,-1.97E-08,-1.19E-07,0.9999987,0.001255448,0.002074698,0.9999957,0.001700212,0.002074717,-0.001255459,-0.001700271,0.9999958,0.002080931,-0.00125923,-0.001705362,0.9999959,0,0,0,1,0.07918811,0.08785247,0.7054145,0.6988579,0.5103972,-0.5189789,-0.4707314,-0.4985667,-0.007703221,0.09351753,-0.07530906,0.992736,0.02669571,0.1390248,-0.03444401,0.9893301,-0.02573796,-0.01599793,-0.00998521,0.9994913,-0.02573796,-0.01599795,-0.009985219,0.9994912,0.09026664,-0.09255317,-0.7107906,0.6914213,-0.4814753,-0.5398283,-0.4716426,0.5043026,-0.02052351,-0.08105297,0.06869652,0.9941283,0.07067731,-0.1136946,0.06122698,0.9891061,1
6.66E-08,0,0,1,0.01169007,0.00923622,0.004451914,0.9998791,0.007509696,-0.7075836,-0.001901432,-0.7065872,1.29E-08,2.44E-07,0.0566134,0.9983963,-0.5648469,-0.4363872,0.496191,-0.4942763,-0.001756543,2.28E-08,-7.08E-08,0.9999986,-0.01508528,-0.7251275,0.009188607,0.688388,3.93E-08,-0.00015769,-0.06070063,0.9981561,-0.552694,0.4460919,-0.4991495,-0.4963684,-0.00175351,5.10E-08,-4.39E-08,0.9999986,0.001211465,0.002033933,0.9999958,0.001675354,0.002033953,-0.001211482,-0.001675412,0.9999958,0.002040044,-0.00121511,-0.001680428,0.9999959,0,0,0,1,0.07925924,0.08765603,0.7052869,0.699003,0.5102992,-0.5193123,-0.4707762,-0.4982769,-0.007933822,0.09349497,-0.07542893,0.9927269,0.02693482,0.1391792,-0.03462268,0.9892954,-0.02572017,-0.01607866,-0.01026823,0.9994873,-0.02572017,-0.01607859,-0.01026822,0.9994873,0.09050738,-0.0925884,-0.7111202,0.6910455,-0.4813048,-0.5401721,-0.4715005,0.5042289,-0.02049024,-0.0810226,0.06886695,0.994119,0.07081497,-0.1138514,0.06071055,0.9891094,1
6.66E-08,0,0,1,0.01189407,0.009601013,0.004627342,0.9998725,0.007729535,-0.7074777,-0.001628143,-0.7066917,-2.13E-08,6.37E-08,0.0568544,0.9983827,-0.5650139,-0.4363604,0.4961017,-0.4941989,-0.00175611,1.43E-08,7.82E-08,0.9999987,-0.01514799,-0.7250968,0.009245178,0.6884184,3.28E-08,-0.000152321,-0.06027224,0.9981822,-0.5521857,0.4463488,-0.4993144,-0.4965374,-0.001753847,-3.48E-09,1.08E-07,0.9999987,0.001169303,0.00200202,0.9999961,0.001663487,0.002002028,-0.001169304,-0.001663543,0.9999961,0.002008029,-0.00117281,-0.001668526,0.9999961,0,0,0,1,0.07927766,0.08747292,0.705224,0.6990875,0.510293,-0.5195799,-0.470612,-0.4981597,-0.008212346,0.09353127,-0.07528527,0.9927325,0.02706682,0.1392145,-0.03482179,0.9892803,-0.02569206,-0.01620686,-0.01060694,0.9994827,-0.02569208,-0.01620692,-0.01060693,0.9994826,0.09065133,-0.09267689,-0.7114207,0.6907058,-0.4812657,-0.5403845,-0.4713202,0.5042086,-0.02024506,-0.08094117,0.06877785,0.9941378,0.07075413,-0.1139351,0.06044699,0.989121,1
6.66E-08,0,0,1,0.01200957,0.009739768,0.004772597,0.999869,0.007922543,-0.7076173,-0.001421194,-0.7065499,-3.34E-08,6.70E-08,0.05707366,0.9983699,-0.5652266,-0.4362611,0.4959283,-0.4942166,-0.001756105,-5.25E-08,7.10E-08,0.9999984,-0.01517096,-0.7249496,0.009286519,0.688572,-2.77E-08,-0.000136506,-0.05995664,0.9982011,-0.5515895,0.4464477,-0.4995491,-0.4968747,-0.001754693,-1.75E-08,1.30E-07,0.9999985,0.001221229,0.001883783,0.9999961,0.001643706,0.00188379,-0.001221252,-0.001643761,0.9999961,0.001889434,-0.001224895,-0.001648702,0.9999962,0,0,0,1,0.07929506,0.08734742,0.705152,0.6991736,0.5102562,-0.5197812,-0.4705434,-0.4980516,-0.008177572,0.09375085,-0.07525216,0.9927144,0.02700653,0.1390259,-0.03516077,0.9892963,-0.02565907,-0.01627629,-0.01084305,0.9994795,-0.02565907,-0.01627628,-0.01084308,0.9994794,0.09073752,-0.09267028,-0.7116898,0.690418,-0.4812669,-0.5405602,-0.4710683,0.5042533,-0.02017937,-0.08066458,0.06875604,0.9941623,0.07082726,-0.1140925,0.06017191,0.9891138,1
6.66E-08,0,0,1,0.01212608,0.009940756,0.004918424,0.999865,0.008037568,-0.7077085,-0.001292237,-0.7064577,5.93E-09,1.42E-07,0.05706591,0.9983705,-0.5654168,-0.4363146,0.495734,-0.4941474,-0.001756295,-3.30E-08,-1.35E-07,0.9999986,-0.01512855,-0.724861,0.00927196,0.6886667,2.82E-08,-0.000106298,-0.05943627,0.9982322,-0.5510325,0.4467397,-0.4996735,-0.4971052,-0.001754817,-9.04E-08,2.66E-08,0.9999987,0.001276087,0.001741832,0.9999964,0.001638893,0.001741855,-0.001276095,-0.001638949,0.9999964,0.001747073,-0.001279914,-0.001643898,0.9999964,0,0,0,1,0.07940184,0.08732768,0.7051623,0.6991535,0.5103394,-0.5198702,-0.4702757,-0.4981265,-0.007910319,0.09418438,-0.07491525,0.9927011,0.02676897,0.1385652,-0.03562254,0.9893507,-0.02566701,-0.01628995,-0.01098471,0.9994774,-0.025667,-0.01629003,-0.01098476,0.9994776,0.09073757,-0.09258363,-0.7119142,0.6901979,-0.4812475,-0.5406054,-0.4708688,0.50441,-0.02034498,-0.08048607,0.06878255,0.9941717,0.07112943,-0.1144073,0.05977868,0.9890797,1
6.66E-08,0,0,1,0.01224734,0.01019205,0.005029395,0.9998604,0.00810055,-0.7079034,-0.001263723,-0.7062616,3.67E-08,-1.35E-07,0.05683929,0.9983833,-0.5656609,-0.4361998,0.4954289,-0.4942753,-0.001756067,4.64E-08,-8.03E-09,0.9999989,-0.01507743,-0.7248458,0.009273687,0.6886837,-1.50E-08,-6.73E-05,-0.05890228,0.9982638,-0.5506135,0.4471355,-0.4996975,-0.4971897,-0.001754815,-8.42E-08,-6.00E-08,0.9999987,0.001332109,0.00161938,0.9999965,0.001631976,0.001619393,-0.001332121,-0.001632031,0.9999965,0.001624242,-0.001336116,-0.001636919,0.9999965,0,0,0,1,0.07960811,0.08733977,0.7051787,0.6991122,0.5103957,-0.5198252,-0.4702244,-0.4981648,-0.007237139,0.09523944,-0.07406906,0.9926692,0.02648599,0.1375908,-0.03653022,0.9894617,-0.02574515,-0.0163047,-0.0110889,0.9994743,-0.02574512,-0.01630475,-0.01108891,0.9994745,0.09070025,-0.09249859,-0.7120796,0.690044,-0.4812611,-0.5406111,-0.4708048,0.5044511,-0.02035543,-0.08033086,0.0688709,0.9941781,0.07142513,-0.1147618,0.05942743,0.9890385,1
6.66E-08,0,0,1,0.01245583,0.01038069,0.005126061,0.9998554,0.008307815,-0.7081342,-0.001102726,-0.7060282,2.56E-08,-4.58E-08,0.05675793,0.9983881,-0.565825,-0.4360469,0.4951685,-0.4944831,-0.001756442,-6.86E-08,-3.89E-08,0.9999985,-0.01515123,-0.724764,0.009424735,0.6887661,1.67E-08,-3.78E-05,-0.05853005,0.9982857,-0.5501513,0.4475243,-0.4998028,-0.4972455,-0.001754852,-3.35E-08,1.34E-09,0.9999987,0.001413337,0.001528634,0.9999965,0.001619283,0.001528642,-0.001413347,-0.001619339,0.9999966,0.001533224,-0.001417586,-0.001624189,0.9999965,0,0,0,1,0.07980656,0.08733106,0.7050567,0.6992132,0.510376,-0.5199136,-0.4702654,-0.4980533,-0.007131777,0.09541873,-0.07384333,0.9926695,0.02648101,0.1373052,-0.03690392,0.9894875,-0.02573911,-0.01633789,-0.01126164,0.9994718,-0.02573911,-0.0163378,-0.01126163,0.9994719,0.09063777,-0.09246031,-0.7122237,0.6899082,-0.4812266,-0.5406322,-0.4707507,0.5045118,-0.02039859,-0.08032703,0.0689447,0.9941726,0.07160962,-0.1150266,0.05919717,0.9890082,1
6.66E-08,0,0,1,0.01270947,0.01059025,0.005186705,0.9998497,0.008695536,-0.7082875,-0.000803874,-0.7058701,2.36E-08,-1.63E-07,0.05687064,0.9983816,-0.5659412,-0.435962,0.4949717,-0.4946221,-0.00175626,-8.27E-08,5.72E-08,0.9999987,-0.0154113,-0.7246302,0.00982578,0.6888955,-2.46E-08,-3.75E-05,-0.05851775,0.9982865,-0.5496346,0.4478039,-0.5000293,-0.4973373,-0.001755228,-1.95E-08,-2.11E-08,0.9999985,0.001475491,0.001432071,0.9999965,0.001607862,0.001432082,-0.00147551,-0.001607917,0.9999967,0.001436373,-0.00147992,-0.001612733,0.9999967,0,0,0,0.9999999,0.07999701,0.08727919,0.7049011,0.6993551,0.5104286,-0.5199205,-0.4703817,-0.4978824,-0.007029345,0.09547434,-0.07388949,0.9926611,0.02650292,0.1370322,-0.0369672,0.989522,-0.02575514,-0.01633397,-0.01135461,0.9994702,-0.02575514,-0.01633403,-0.01135461,0.9994702,0.09058325,-0.09240354,-0.7122967,0.6898476,-0.4812914,-0.5405748,-0.470731,0.5045296,-0.02031895,-0.08042788,0.06903703,0.9941596,0.07162408,-0.1150879,0.0589831,0.9890131,1
6.66E-08,0,0,1,0.01289273,0.01086828,0.005217042,0.9998443,0.00916966,-0.7083049,-0.000495252,-0.7058471,7.63E-08,-9.80E-08,0.05705553,0.9983712,-0.5659866,-0.4359699,0.4948561,-0.4946792,-0.001756108,4.98E-08,-5.52E-09,0.9999988,-0.01574799,-0.7245112,0.01039125,0.689005,-8.23E-08,-5.77E-05,-0.05876765,0.9982719,-0.5490149,0.4480386,-0.5003499,-0.4974883,-0.001755516,-6.87E-08,-1.31E-08,0.9999985,0.001510237,0.001294792,0.999997,0.001574329,0.001294805,-0.001510238,-0.001574383,0.999997,0.001298682,-0.001514757,-0.0015791,0.999997,0,0,0,1,0.0803175,0.08714491,0.7047598,0.6994777,0.5104178,-0.5200027,-0.4705175,-0.4976794,-0.007056434,0.09544916,-0.07384674,0.9926665,0.02672638,0.1368893,-0.03699477,0.9895349,-0.02570814,-0.01631454,-0.01143038,0.9994712,-0.02570815,-0.01631448,-0.01143039,0.9994714,0.09058376,-0.09232619,-0.7123911,0.6897607,-0.4812998,-0.5405579,-0.4707303,0.5045407,-0.02021627,-0.08053138,0.06920618,0.9941415,0.07179249,-0.1153416,0.05859957,0.9889939,1
6.66E-08,0,0,1,0.01307515,0.01111313,0.005273435,0.9998389,0.009682486,-0.7082947,-0.000142164,-0.7058506,1.35E-08,2.88E-08,0.05722362,0.9983615,-0.5659486,-0.4360844,0.494801,-0.4946768,-0.001755997,7.79E-08,-9.82E-08,0.9999987,-0.01606799,-0.724374,0.01094198,0.6891333,-4.81E-08,-8.45E-05,-0.05884373,0.9982674,-0.5483275,0.4483656,-0.5005646,-0.4977355,-0.001755979,6.56E-08,9.42E-09,0.9999986,0.001543888,0.001161113,0.9999971,0.001525601,0.001161128,-0.001543906,-0.001525653,0.9999971,0.0011646,-0.001548519,-0.001530226,0.9999971,0,0,0,1,0.08061284,0.0868775,0.704516,0.6997225,0.5103801,-0.5200063,-0.4707261,-0.497517,-0.007122559,0.09543941,-0.07372135,0.9926764,0.02698552,0.1367805,-0.03699985,0.9895426,-0.02575845,-0.01634519,-0.01154801,0.9994682,-0.02575848,-0.01634516,-0.01154801,0.9994682,0.09061802,-0.09230175,-0.7125109,0.6896358,-0.4813135,-0.5405715,-0.4707453,0.5044992,-0.02008309,-0.08064719,0.06939234,0.9941218,0.07202967,-0.1156123,0.05824753,0.9889659,1
6.66E-08,0,0,1,0.01332939,0.0113794,0.005385054,0.9998319,0.01023164,-0.7081311,0.000259965,-0.7060067,-1.61E-08,7.58E-09,0.0574159,0.9983503,-0.5660029,-0.4362246,0.494882,-0.4944096,-0.001755765,3.37E-08,-5.91E-08,0.9999987,-0.01635053,-0.7242971,0.01145466,0.689199,-2.88E-08,-0.000113435,-0.05869153,0.9982764,-0.5476269,0.4487079,-0.5006167,-0.498146,-0.001756528,6.12E-08,4.36E-08,0.9999987,0.001570991,0.001038653,0.9999971,0.001474883,0.001038653,-0.001570994,-0.001474935,0.9999971,0.001041772,-0.001575708,-0.001479357,0.9999971,0,0,0,0.9999999,0.08081291,0.08662143,0.7041855,0.7000632,0.5104493,-0.5198305,-0.4708218,-0.4975384,-0.00727717,0.09539216,-0.07337678,0.9927051,0.02715224,0.1366369,-0.03708091,0.9895549,-0.02576903,-0.01637502,-0.01169038,0.9994655,-0.02576903,-0.01637511,-0.01169038,0.9994656,0.09081008,-0.09215277,-0.7127913,0.6893402,-0.4811443,-0.5407615,-0.4707406,0.5044609,-0.019925,-0.08078814,0.06943426,0.9941102,0.07213869,-0.1158869,0.05801862,0.9889387,1
6.66E-08,0,0,1,0.01359815,0.0116718,0.005456253,0.9998246,0.01075724,-0.7079774,0.000533642,-0.7061532,4.61E-08,3.26E-08,0.05750027,0.9983457,-0.5661319,-0.4363715,0.4948649,-0.4941495,-0.001755832,-1.12E-09,-7.66E-08,0.9999986,-0.01663352,-0.7243083,0.01205294,0.6891703,-1.49E-09,-0.000136303,-0.0587533,0.9982725,-0.547085,0.4489109,-0.5007044,-0.4984696,-0.00146566,-4.98E-08,-1.02E-08,0.999999,0.001584793,0.000921944,0.9999974,0.001417534,0.000921944,-0.001584815,-0.001417586,0.9999974,0.000924709,-0.00158956,-0.001421834,0.9999976,0,0,0,1.000001,0.08103065,0.08646317,0.7039398,0.7003054,0.5105023,-0.5198197,-0.4708702,-0.4974504,-0.00720165,0.09533028,-0.07329222,0.9927183,0.02706891,0.1364142,-0.0371994,0.9895836,-0.02580104,-0.01636022,-0.0118258,0.9994637,-0.02580104,-0.01636012,-0.0118258,0.9994636,0.09109449,-0.09188389,-0.7130651,0.6890561,-0.4808564,-0.5410403,-0.4708312,0.5043525,-0.01968175,-0.0808592,0.06946868,0.9941073,0.07206269,-0.1160434,0.05777738,0.9889405,1
6.66E-08,0,0,1,0.0137512,0.01190968,0.005373321,0.9998201,0.01117249,-0.7078815,0.000409695,-0.706243,-3.55E-08,1.42E-07,0.05721977,0.9983618,-0.566096,-0.4367958,0.4946195,-0.4940614,-0.001755767,-3.31E-08,-4.81E-09,0.9999987,-0.01684356,-0.7243476,0.01283802,0.6891097,4.89E-08,-0.00014738,-0.05936195,0.9982366,-0.5467944,0.4489527,-0.5009955,-0.4984588,-0.00139556,-1.55E-07,1.87E-08,0.9999993,0.001623987,0.000766666,0.9999977,0.001329523,0.000766667,-0.001623988,-0.001329574,0.9999978,0.000768974,-0.001628859,-0.00133356,0.9999978,0,0,0,1,0.08133791,0.08635297,0.7038583,0.7003652,0.5104781,-0.520023,-0.4709079,-0.4972267,-0.006996207,0.09527145,-0.07346746,0.9927123,0.0270293,0.1360847,-0.03741988,0.9896215,-0.02582879,-0.01636315,-0.01190077,0.999462,-0.02582881,-0.0163631,-0.01190077,0.999462,0.09124757,-0.09158225,-0.7131804,0.6889564,-0.4806919,-0.5411661,-0.4710529,0.5041668,-0.01936109,-0.0809078,0.06963519,0.9940979,0.07186693,-0.1161302,0.05740081,0.9889665,1
6.66E-08,0,0,1,0.01390452,0.01220004,0.005393117,0.9998143,0.01165824,-0.7079934,0.000500037,-0.7061224,-1.18E-08,1.55E-07,0.05745467,0.998348,-0.5664104,-0.4368419,0.4942276,-0.4940516,-0.001755794,-5.25E-09,-8.50E-09,0.9999983,-0.01701811,-0.7245343,0.01340168,0.688898,8.87E-09,-0.000138866,-0.05971179,0.9982157,-0.5465783,0.4490201,-0.5011883,-0.4984412,-0.001409977,-4.34E-09,5.67E-08,0.9999992,0.001650255,0.000607215,0.9999974,0.001297115,0.000607211,-0.001650259,-0.001297164,0.9999975,0.000609035,-0.001655201,-0.001301053,0.9999975,0,0,0,0.9999999,0.08170175,0.08621285,0.7038586,0.7003396,0.5105948,-0.5200932,-0.4705604,-0.4973627,-0.007224832,0.09516238,-0.07321349,0.9927398,0.02699089,0.1359355,-0.03729483,0.9896478,-0.02584327,-0.01629715,-0.01197872,0.9994615,-0.02584325,-0.01629715,-0.01197872,0.9994616,0.09129124,-0.09152298,-0.7132193,0.6889178,-0.4806616,-0.5411841,-0.4711483,0.5040875,-0.01908057,-0.08096693,0.06983413,0.9940847,0.07173444,-0.1162176,0.05707532,0.9889848,1
6.66E-08,0,0,1,0.01399873,0.01240901,0.005338964,0.9998108,0.01207227,-0.7083406,0.00041677,-0.7057677,3.20E-08,9.12E-08,0.05754105,0.9983435,-0.5667008,-0.4366603,0.4937625,-0.4943452,-0.001756039,1.56E-08,-1.95E-08,0.9999988,-0.01712487,-0.7246648,0.01398546,0.688747,-5.62E-08,-9.07E-05,-0.06023767,0.9981844,-0.546393,0.4488942,-0.501574,-0.4983707,-0.001585868,3.07E-08,3.66E-08,0.9999995,0.001702371,0.000422199,0.9999979,0.00122895,0.000422196,-0.001702384,-0.001228999,0.9999979,0.000423465,-0.001707483,-0.001232683,0.9999981,0,0,0,1.000001,0.08201488,0.08601429,0.7038161,0.7003708,0.5107455,-0.5201499,-0.4702681,-0.4974255,-0.007402161,0.09492472,-0.0730991,0.9927698,0.02691594,0.1362025,-0.03676674,0.9896331,-0.02583789,-0.01624007,-0.01206118,0.999462,-0.0258379,-0.01624005,-0.01206117,0.999462,0.0913543,-0.09117314,-0.7132612,0.6889135,-0.4804453,-0.5412005,-0.4714853,0.5039616,-0.01888171,-0.08094059,0.06998856,0.99408,0.07172182,-0.1164599,0.05677951,0.9889746,1
6.66E-08,0,0,1,0.0141568,0.01263626,0.005320906,0.9998058,0.01249916,-0.7085908,0.000433912,-0.7055089,1.23E-08,1.68E-07,0.05776465,0.9983304,-0.5669314,-0.4363741,0.4934155,-0.4946795,-0.00175566,3.61E-08,-5.35E-08,0.9999985,-0.01723853,-0.7247145,0.01451178,0.6886808,3.18E-08,-0.000100959,-0.06066468,0.9981583,-0.5461183,0.4487521,-0.5019931,-0.498377,-0.001565534,3.99E-08,1.19E-08,0.9999992,0.001767115,0.000260713,0.9999979,0.001177046,0.000260709,-0.001767121,-0.001177094,0.999998,0.000261493,-0.00177242,-0.001180624,0.9999981,0,0,0,1,0.08225075,0.08594093,0.7036869,0.7004817,0.510992,-0.5201182,-0.4700116,-0.497448,-0.007493653,0.09481474,-0.07287425,0.9927961,0.02689399,0.1358854,-0.03689504,0.9896723,-0.0255604,-0.01607815,-0.01214469,0.9994707,-0.02556041,-0.01607811,-0.01214469,0.9994707,0.09140293,-0.09082879,-0.7132654,0.6889476,-0.48045,-0.5411921,-0.4714743,0.5039765,-0.01891606,-0.08073166,0.06971356,0.9941159,0.07181693,-0.116665,0.05661697,0.9889529,1
6.66E-08,0,0,1,0.01425514,0.01297421,0.005078742,0.9998013,0.01272858,-0.708525,-6.01E-05,-0.7055709,-5.15E-09,1.83E-07,0.05717951,0.9983639,-0.5668734,-0.4365533,0.4931055,-0.494897,-0.001755446,-5.13E-08,-5.11E-08,0.9999988,-0.01733428,-0.7245194,0.01537244,0.6888649,-2.53E-08,-0.000123837,-0.0616986,0.998095,-0.5457724,0.4486148,-0.5027689,-0.4980972,-0.001405659,2.14E-08,2.41E-08,0.9999992,0.00178661,7.10E-05,0.9999979,0.001052375,7.10E-05,-0.001786616,-0.001052423,0.9999979,7.12E-05,-0.001791972,-0.001055579,0.9999979,0,0,0,1,0.08232766,0.08603757,0.703526,0.7006219,0.5113965,-0.5200421,-0.4696368,-0.4974649,-0.007681257,0.09479317,-0.07246909,0.9928262,0.02695813,0.135645,-0.03711977,0.989695,-0.02531653,-0.01589011,-0.01220114,0.9994789,-0.02531653,-0.01589008,-0.01220115,0.999479,0.09142729,-0.09050138,-0.7132968,0.6889543,-0.480543,-0.5410555,-0.4714128,0.5040907,-0.01884125,-0.08053172,0.06928552,0.9941626,0.07174956,-0.1168952,0.05653239,0.9889346,1
