Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,Hips_P_x,Hips_P_y,Hips_P_z,Hips_Q_x,Hips_Q_y,Hips_Q_z,Hips_Q_w,LeftThigh_P_x,LeftThigh_P_y,LeftThigh_P_z,LeftThigh_Q_x,LeftThigh_Q_y,LeftThigh_Q_z,LeftThigh_Q_w,LeftShin_P_x,LeftShin_P_y,LeftShin_P_z,LeftShin_Q_x,LeftShin_Q_y,LeftShin_Q_z,LeftShin_Q_w,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftFoot_Q_w,LeftToe_P_x,LeftToe_P_y,LeftToe_P_z,LeftToe_Q_x,LeftToe_Q_y,LeftToe_Q_z,LeftToe_Q_w,LeftToeTip_P_x,LeftToeTip_P_y,LeftToeTip_P_z,LeftToeTip_Q_x,LeftToeTip_Q_y,LeftToeTip_Q_z,LeftToeTip_Q_w,RightThigh_P_x,RightThigh_P_y,RightThigh_P_z,RightThigh_Q_x,RightThigh_Q_y,RightThigh_Q_z,RightThigh_Q_w,RightShin_P_x,RightShin_P_y,RightShin_P_z,RightShin_Q_x,RightShin_Q_y,RightShin_Q_z,RightShin_Q_w,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z,RightFoot_Q_w,RightToe_P_x,RightToe_P_y,RightToe_P_z,RightToe_Q_x,RightToe_Q_y,RightToe_Q_z,RightToe_Q_w,RightToeTip_P_x,RightToeTip_P_y,RightToeTip_P_z,RightToeTip_Q_x,RightToeTip_Q_y,RightToeTip_Q_z,RightToeTip_Q_w,Spine1_P_x,Spine1_P_y,Spine1_P_z,Spine1_Q_x,Spine1_Q_y,Spine1_Q_z,Spine1_Q_w,Spine2_P_x,Spine2_P_y,Spine2_P_z,Spine2_Q_x,Spine2_Q_y,Spine2_Q_z,Spine2_Q_w,Spine3_P_x,Spine3_P_y,Spine3_P_z,Spine3_Q_x,Spine3_Q_y,Spine3_Q_z,Spine3_Q_w,Spine4_P_x,Spine4_P_y,Spine4_P_z,Spine4_Q_x,Spine4_Q_y,Spine4_Q_z,Spine4_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Neck_P_x,Neck_P_y,Neck_P_z,Neck_Q_x,Neck_Q_y,Neck_Q_z,Neck_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
20500,0,0,0,6.657903E-08,0,0,1,-0.03492079,0.2951723,-0.2262614,0.1781606,0.4323876,-0.005720019,0.8838931,-0.08333624,0.2840388,-0.1669883,0.4950024,-0.5662612,0.5628648,-0.3427886,-0.01127098,0.3350573,0.2359248,0.4594183,0.594952,0.2277829,0.6189362,-0.1212697,0.1392284,-0.1111706,-0.1333912,0.8737705,-0.4493215,-0.1297788,-0.08371297,0.0200494,-0.05038346,-0.1604971,0.7413718,-0.6447729,-0.09421464,-0.05738476,-8.160056E-05,0.01353846,-0.1604971,0.7413718,-0.6447729,-0.09421464,0.01349465,0.3063058,-0.2855345,0.2461905,-0.3823119,0.6565477,0.6018081,0.4170905,0.2994295,-0.2006912,0.4301659,0.123556,-0.3632492,0.8171543,0.1277727,0.148582,-0.4545888,-0.2350945,0.8182715,-0.3376286,-0.4014594,0.1804853,0.02141148,-0.4356602,-0.3410345,0.6858688,-0.5595939,-0.3164402,0.2382154,-0.0003954535,-0.3985638,-0.3410345,0.6858688,-0.5595939,-0.3164402,-0.05036027,0.3830886,-0.2223587,0.4214029,-0.3141161,0.8492766,0.0497989,-0.02503412,0.4409223,-0.1867196,0.400693,-0.4460741,0.7947791,0.09375217,0.01168745,0.4832956,-0.1407595,0.3715256,-0.5656573,0.7237618,0.134795,0.0870301,0.5229269,-0.05278188,0.3715256,-0.5656573,0.7237618,0.134795,0.1209472,0.5294374,0.08050507,-0.01620739,-0.6406636,0.611892,-0.4635469,0.0453738,0.4972248,0.1793346,0.04627967,0.9464468,0.1872953,0.2588777,0.04770979,0.2665727,0.08501335,0.06497947,0.9879764,0.1010631,0.09729838,0.01787268,8.54993E-05,0.02674462,-0.09248938,0.8570682,-0.4780363,0.1684095,0.2061145,0.5855672,0.0862737,0.148746,-0.2954675,0.9381028,0.102649,0.2341063,0.6658355,0.1385489,-0.09926225,0.02483595,0.9933335,0.05309279,0.2133863,0.559712,-0.01229566,0.6333011,-0.03430587,0.507453,0.5833048,0.2950517,0.6004715,-0.1027703,0.01498521,-0.6331316,-0.1456246,0.7600749,0.2446136,0.3619496,-0.1543997,0.1357149,-0.7220241,-0.08422594,0.6731783,0.2672741,0.1015417,-0.2379159,0.2341472,-0.6909021,0.4431794,0.5209816
20510,0,0,0,6.657903E-08,0,0,1,-0.0347334,0.2938849,-0.2268423,0.1760311,0.4315054,-0.005728942,0.8847504,-0.08326671,0.2829199,-0.1676342,0.4953122,-0.5651658,0.5640023,-0.3422792,-0.01158896,0.3352487,0.23518,0.4589218,0.5945515,0.2277287,0.6197088,-0.1210737,0.1390227,-0.1118536,-0.1330673,0.8732619,-0.4505998,-0.1291005,-0.08355896,0.02002094,-0.05069433,-0.1599213,0.7412574,-0.6451077,-0.09380295,-0.05732729,-7.620631E-05,0.01327793,-0.1599213,0.7412574,-0.6451077,-0.09380295,0.0137999,0.30485,-0.2860504,0.247564,-0.3844275,0.6569975,0.5994012,0.4171798,0.2990207,-0.2001089,0.4316095,0.1258173,-0.3623691,0.8164386,0.1277149,0.1486756,-0.4541368,-0.2349952,0.8188229,-0.3368884,-0.4010146,0.1803197,0.02143517,-0.4353792,-0.3409914,0.6862913,-0.5594363,-0.3158486,0.2380166,-0.0003989405,-0.3982472,-0.3409914,0.6862913,-0.5594363,-0.3158486,-0.05031504,0.3817927,-0.2233342,0.4205417,-0.3121811,0.8504345,0.04948613,-0.02517632,0.4398067,-0.1878556,0.399871,-0.444381,0.7962147,0.09311751,0.01134017,0.4824159,-0.1419502,0.3707587,-0.5642366,0.7254359,0.1338581,0.08633649,0.5225018,-0.05388269,0.3707587,-0.5642366,0.7254359,0.1338581,0.119836,0.5295409,0.07948299,-0.01546986,-0.6388864,0.6123489,-0.465418,0.04404214,0.4974661,0.1781884,0.04496996,0.946154,0.1866809,0.260617,0.04708508,0.2666399,0.08431422,0.06416917,0.9880814,0.09984677,0.0980235,0.01765857,-3.895519E-05,0.02671696,-0.09200957,0.8572428,-0.4778216,0.1683924,0.2048734,0.5858607,0.08531499,0.1476048,-0.2942166,0.938861,0.1009441,0.2324572,0.6663455,0.1374741,-0.1005446,0.02562637,0.9932976,0.05093611,0.2124958,0.5596794,-0.01314177,0.6311985,-0.0336304,0.5095065,0.5838329,0.2944101,0.6002923,-0.1034572,0.0137974,-0.633881,-0.1441768,0.7597486,0.2441742,0.3615442,-0.1542314,0.1368582,-0.7223709,-0.08404449,0.6725972,0.2674077,0.1012904,-0.2380704,0.2340752,-0.6913975,0.443354,0.5202075
20520,0,0,0,6.657903E-08,0,0,1,-0.03452029,0.2926568,-0.2274413,0.1738946,0.4305488,-0.00569401,0.8856387,-0.08318122,0.2818561,-0.1683078,0.4956628,-0.5640364,0.5651583,-0.3417272,-0.01187086,0.3355485,0.2343921,0.4583362,0.5942229,0.2275814,0.6205109,-0.1208678,0.1388231,-0.1125122,-0.1326539,0.8727404,-0.4518997,-0.1285061,-0.08341835,0.01999719,-0.05097235,-0.1592758,0.7411533,-0.6454309,-0.09349912,-0.0572836,-7.155712E-05,0.01304843,-0.1592758,0.7411533,-0.6454309,-0.09349912,0.01414064,0.3034575,-0.2865748,0.2483916,-0.3862899,0.6574788,0.5973301,0.4172792,0.2984888,-0.1994553,0.4328944,0.1274104,-0.3618787,0.8157283,0.1276528,0.1487701,-0.4536689,-0.2351071,0.8193438,-0.3360117,-0.4006201,0.1801834,0.02146503,-0.4351435,-0.3411506,0.686749,-0.55911,-0.3152588,0.2378622,-0.0004026658,-0.3980032,-0.3411506,0.686749,-0.55911,-0.3152588,-0.05024883,0.3805534,-0.2243296,0.4196351,-0.3102446,0.8516102,0.04913969,-0.02530331,0.438747,-0.1890094,0.3990331,-0.4426911,0.7976518,0.09246018,0.01100479,0.4815913,-0.1431575,0.3700041,-0.5628224,0.7270923,0.1329095,0.08565415,0.5221294,-0.05500225,0.3700041,-0.5628224,0.7270923,0.1329095,0.1187366,0.5296918,0.07843881,-0.01378512,-0.6369564,0.6131516,-0.4670566,0.0428721,0.4978572,0.1771676,0.04356536,0.9458399,0.1863289,0.2622422,0.04668939,0.2669036,0.0836358,0.0633921,0.9881281,0.0987627,0.09914898,0.01768531,5.223992E-05,0.02662657,-0.09235196,0.857382,-0.4776079,0.168102,0.2036427,0.586203,0.08433408,0.1464772,-0.2929742,0.9396113,0.09920377,0.2308127,0.666903,0.1363779,-0.1018166,0.02641059,0.9932582,0.04872447,0.2116149,0.559701,-0.01400906,0.6290959,-0.0330754,0.5113826,0.5844936,0.2937897,0.6001251,-0.1041725,0.01261027,-0.6350542,-0.1430154,0.7590085,0.2436786,0.3611951,-0.1542092,0.1378234,-0.7229238,-0.08377766,0.6718391,0.2674698,0.1010622,-0.2382669,0.234485,-0.6919886,0.4433057,0.5192777
20530,0,0,0,6.657903E-08,0,0,1,-0.03424792,0.2914766,-0.2280701,0.171812,0.4295689,-0.005646702,0.8865209,-0.08303931,0.2808349,-0.1690153,0.495937,-0.5628971,0.5664369,-0.3410901,-0.01213028,0.3359452,0.2335639,0.4577042,0.5938587,0.2272757,0.6214375,-0.1206616,0.1386264,-0.1131494,-0.1322851,0.8722308,-0.4531573,-0.1279163,-0.08326744,0.01997352,-0.05124299,-0.1586784,0.741052,-0.6457399,-0.09318308,-0.05722495,-6.681852E-05,0.01282424,-0.1586784,0.741052,-0.6457399,-0.09318308,0.01454346,0.3021183,-0.2871248,0.2487388,-0.3879212,0.6579837,0.5955701,0.4174207,0.2978397,-0.1987689,0.4340134,0.1284524,-0.3617754,0.8150159,0.1275848,0.1488624,-0.4531793,-0.2352717,0.8198134,-0.3351438,-0.4002898,0.180054,0.02149775,-0.4348909,-0.3413584,0.6871909,-0.5587343,-0.3147366,0.2377213,-0.0004063911,-0.3977541,-0.3413584,0.6871909,-0.5587343,-0.3147366,-0.05011964,0.3793604,-0.2253463,0.4187159,-0.3083528,0.8527679,0.04880875,-0.02536301,0.4377284,-0.1901813,0.3981932,-0.4410357,0.7990582,0.09184669,0.01074337,0.4808012,-0.1443842,0.3692575,-0.561431,0.7287055,0.1320313,0.08505987,0.5217792,-0.05615117,0.3692575,-0.561431,0.7287055,0.1320313,0.1177407,0.5298562,0.07735872,-0.0128092,-0.6351123,0.613843,-0.4686842,0.04170219,0.4982331,0.1760216,0.04093969,0.9456838,0.1851709,0.264041,0.04677509,0.2669545,0.08335649,0.05971495,0.9883723,0.09790075,0.09984943,0.01974782,-0.0002383924,0.02697881,-0.09253395,0.8574843,-0.4774842,0.1678308,0.2025224,0.5865483,0.0833081,0.1456704,-0.2913828,0.9404353,0.09725061,0.2292486,0.6675104,0.1351741,-0.1025285,0.02789629,0.9932724,0.0460389,0.2108299,0.5597286,-0.01492114,0.6270319,-0.03253717,0.5129945,0.5853279,0.2932525,0.5999108,-0.1049662,0.0114754,-0.6366153,-0.141786,0.7579484,0.2433312,0.3607929,-0.1542888,0.1386689,-0.7236702,-0.08344464,0.6709018,0.2676805,0.1007579,-0.238489,0.2343992,-0.6923342,0.4435453,0.5186504
20540.01,0,0,0,6.657903E-08,0,0,1,-0.03397229,0.2903475,-0.2286859,0.1697692,0.4285277,-0.005561348,0.8874184,-0.08290202,0.2798579,-0.1697185,0.4962189,-0.5618057,0.5676653,-0.3404369,-0.01234862,0.3363481,0.2327319,0.4570822,0.5935397,0.2269289,0.6223263,-0.1204655,0.1384291,-0.1137687,-0.131961,0.8717252,-0.4543608,-0.1274283,-0.08311634,0.01994402,-0.05151464,-0.1581575,0.7409115,-0.646064,-0.09294029,-0.05715202,-6.18713E-05,0.01259515,-0.1581575,0.7409115,-0.646064,-0.09294029,0.01495743,0.300837,-0.2876534,0.248816,-0.3894593,0.6584667,0.593998,0.4175587,0.2971148,-0.1980226,0.435083,0.1291456,-0.3618563,0.8142999,0.1275193,0.1489555,-0.4526788,-0.2356063,0.8203011,-0.3341334,-0.3999386,0.1799513,0.02153364,-0.4346843,-0.3417263,0.687685,-0.558237,-0.3141405,0.2376159,-0.0004100866,-0.3975667,-0.3417263,0.687685,-0.558237,-0.3141405,-0.04998763,0.3782162,-0.2263439,0.4177608,-0.3064962,0.8539256,0.04844616,-0.02542287,0.4367549,-0.1913283,0.3973441,-0.4394097,0.8004485,0.09120873,0.01048,0.4800522,-0.145583,0.3685282,-0.5600628,0.7302876,0.1311363,0.08446392,0.5214636,-0.05727284,0.3685282,-0.5600628,0.7302876,0.1311363,0.1167449,0.5300438,0.07630283,-0.01192305,-0.633377,0.6143925,-0.4703332,0.04052983,0.4985883,0.1748831,0.03931245,0.9455891,0.1842591,0.2652629,0.0463638,0.2670768,0.08284674,0.05753451,0.988525,0.09680358,0.1006839,0.02049868,-0.0003735757,0.02714923,-0.09171784,0.8576331,-0.4774078,0.1677368,0.2014007,0.5869177,0.08230831,0.1451516,-0.2899896,0.9410842,0.09590641,0.2278165,0.6680933,0.1339994,-0.1026851,0.02895075,0.9932958,0.04451508,0.210042,0.55979,-0.01580746,0.6249045,-0.03237862,0.5145218,0.5862709,0.2927759,0.5996909,-0.1056921,0.01049307,-0.6386011,-0.140675,0.756498,0.2430746,0.3604058,-0.1544228,0.1394866,-0.7245603,-0.08304933,0.6698202,0.2680116,0.1004595,-0.2387248,0.2337005,-0.6926681,0.443839,0.5182685
20550,0,0,0,6.657903E-08,0,0,1,-0.03367666,0.2892802,-0.2293081,0.1677494,0.4274395,-0.0054628,0.8883275,-0.08275063,0.27894,-0.1704342,0.4964544,-0.5607628,0.5688825,-0.3397807,-0.01254908,0.3367643,0.2318883,0.456462,0.5932277,0.2265256,0.623225,-0.120283,0.138226,-0.1143772,-0.1317271,0.8711982,-0.4555885,-0.1268893,-0.0829544,0.01991925,-0.05177259,-0.1577049,0.740802,-0.6463433,-0.0926395,-0.05706445,-5.683468E-05,0.01237646,-0.1577049,0.740802,-0.6463433,-0.0926395,0.01539731,0.2996204,-0.288182,0.2487825,-0.3909382,0.6589212,0.5925347,0.4177186,0.2963785,-0.1972846,0.4361026,0.1297047,-0.3620194,0.8135929,0.1274707,0.149052,-0.4521863,-0.2359403,0.8208438,-0.3331378,-0.3994584,0.1798698,0.02157619,-0.4344813,-0.3420359,0.6882632,-0.557727,-0.3134424,0.2375218,-0.0004141994,-0.3973718,-0.3420359,0.6882632,-0.557727,-0.3134424,-0.04983374,0.3771323,-0.2273456,0.4168683,-0.3048143,0.8549791,0.04816511,-0.02543775,0.4358239,-0.1924684,0.3966428,-0.4381002,0.8015659,0.09074703,0.01030624,0.4793001,-0.1467682,0.3680058,-0.5591101,0.7313945,0.1304989,0.08405405,0.5210134,-0.05840271,0.3680058,-0.5591101,0.7313945,0.1304989,0.1160504,0.5299436,0.07521857,-0.01091121,-0.6318305,0.6147259,-0.4719994,0.03970075,0.4985876,0.1737264,0.03755886,0.9455478,0.183299,0.2663278,0.04633228,0.2668329,0.0823581,0.05672148,0.9886245,0.09557872,0.101339,0.02087193,-0.0007977522,0.02734429,-0.09076458,0.8577346,-0.4775093,0.1674479,0.2006176,0.5869446,0.081266,0.1446626,-0.2883625,0.941858,0.09393435,0.2266023,0.6683829,0.1327623,-0.1031021,0.03106591,0.9933188,0.04151189,0.2094958,0.5596032,-0.0167693,0.6229538,-0.0316777,0.5158761,0.5871941,0.2924278,0.5992372,-0.1065895,0.009542869,-0.6407586,-0.1394443,0.7549124,0.2430086,0.3597708,-0.1547126,0.1400376,-0.7255577,-0.08256365,0.6686842,0.2684713,0.09986481,-0.238982,0.2334422,-0.6930795,0.4439783,0.5177152
20560.01,0,0,0,6.657903E-08,0,0,1,-0.03340093,0.2883485,-0.2299534,0.1657298,0.4262876,-0.005328426,0.8892604,-0.08262725,0.2781537,-0.1711814,0.4967265,-0.5597509,0.5699726,-0.339224,-0.01275825,0.3372251,0.2310177,0.4557643,0.5930364,0.2261395,0.6240574,-0.1201212,0.1380162,-0.1149777,-0.1315202,0.8706419,-0.4568353,-0.1264388,-0.0828048,0.0198927,-0.05202095,-0.1572982,0.7406726,-0.6466218,-0.09242073,-0.05697806,-5.164904E-05,0.01216343,-0.1572982,0.7406726,-0.6466218,-0.09242073,0.01582538,0.2985433,-0.2887253,0.2493354,-0.393451,0.6588742,0.5906886,0.4178154,0.2954774,-0.1963678,0.4377705,0.1309405,-0.361685,0.8126473,0.1274485,0.1491577,-0.4517135,-0.236133,0.8214669,-0.3321939,-0.3988491,0.1797899,0.02162245,-0.4342669,-0.3421737,0.688901,-0.5572933,-0.3126605,0.2374116,-0.0004191168,-0.3971407,-0.3421737,0.688901,-0.5572933,-0.3126605,-0.04970267,0.3761815,-0.2283711,0.4158842,-0.303021,0.8561177,0.04776045,-0.0255006,0.4350369,-0.1936349,0.3958426,-0.4365749,0.8028683,0.09007499,0.01004391,0.4787241,-0.1479805,0.3673951,-0.5578688,0.7328119,0.1295766,0.08347628,0.5208356,-0.05954114,0.3673951,-0.5578688,0.7328119,0.1295766,0.1151014,0.5302129,0.07413787,-0.01042567,-0.6303042,0.6149956,-0.4736967,0.03853363,0.4989395,0.1725026,0.03580536,0.9456009,0.1822484,0.267101,0.0459214,0.2669293,0.08184353,0.05616452,0.9887394,0.09445873,0.1015777,0.02070971,-0.0008527971,0.02745506,-0.09064795,0.8578707,-0.4774881,0.1668727,0.1995413,0.5873961,0.08024423,0.1439305,-0.2866788,0.9426849,0.09189572,0.2250673,0.6691034,0.1315436,-0.1038507,0.03294477,0.9932941,0.03868934,0.2087321,0.5597902,-0.01768802,0.6211362,-0.03105218,0.5172405,0.5879527,0.2918561,0.5992051,-0.1074271,0.008730134,-0.6428603,-0.138188,0.7533651,0.2427657,0.3595574,-0.1549812,0.1404265,-0.726526,-0.08197898,0.6676229,0.2687203,0.09965831,-0.2391222,0.233789,-0.693616,0.4438657,0.5169364
20570,0,0,0,6.657903E-08,0,0,1,-0.03308376,0.2874644,-0.2306355,0.163719,0.425112,-0.005170272,0.8901961,-0.08246514,0.2774109,-0.1719694,0.4969119,-0.5587873,0.571139,-0.3385786,-0.01292785,0.3377324,0.2301017,0.4550751,0.5928125,0.2255947,0.6249698,-0.1199795,0.1378012,-0.1155735,-0.1313922,0.8700436,-0.4581385,-0.1259742,-0.08265245,0.01987556,-0.05225335,-0.1569512,0.740593,-0.6468297,-0.0921938,-0.05688244,-4.697005E-05,0.0119607,-0.1569512,0.740593,-0.6468297,-0.0921938,0.01629762,0.2975179,-0.2893017,0.2489921,-0.3948101,0.6593093,0.5894397,0.4179881,0.2947839,-0.19564,0.4386557,0.1311393,-0.361961,0.8120148,0.1274576,0.1492716,-0.4512607,-0.236154,0.8221498,-0.3312573,-0.3982081,0.1797015,0.02166444,-0.4340492,-0.3421766,0.6895242,-0.5569723,-0.3118547,0.2372817,-0.0004241534,-0.3968868,-0.3421766,0.6895242,-0.5569723,-0.3118547,-0.04953148,0.3752761,-0.2294316,0.4148918,-0.3012462,0.8572477,0.04735039,-0.02552293,0.4342927,-0.1948349,0.3950478,-0.4350768,0.8041457,0.08941641,0.009825334,0.4781863,-0.1492262,0.3668014,-0.5566596,0.7341846,0.1286852,0.08295132,0.5206842,-0.06071778,0.3668014,-0.5566596,0.7341846,0.1286852,0.1142161,0.5304957,0.07301485,-0.009801256,-0.6288626,0.6151838,-0.4753787,0.03746423,0.4992785,0.1712538,0.03398694,0.9456997,0.1812332,0.2676781,0.04562427,0.2670212,0.0812967,0.05568809,0.9888594,0.09344656,0.1016073,0.02061247,-0.0008945204,0.02747707,-0.09084175,0.8578417,-0.477765,0.1661219,0.1985321,0.5878555,0.0791767,0.1426676,-0.2850801,0.9436114,0.08929168,0.2234669,0.6698393,0.1303254,-0.1056344,0.03479292,0.9931879,0.03477181,0.2080258,0.5599928,-0.01865396,0.6194679,-0.03029508,0.5184991,0.5886432,0.2912982,0.5992109,-0.1083416,0.007928299,-0.6448684,-0.1368976,0.7518917,0.2425439,0.3593795,-0.1553124,0.1409901,-0.727357,-0.08144657,0.6666636,0.2690254,0.09951982,-0.2394105,0.2336798,-0.6938768,0.4439109,0.5165966
20580,0,0,0,6.657903E-08,0,0,1,-0.03273062,0.2866509,-0.231358,0.1617102,0.4239255,-0.005037387,0.8911294,-0.08226804,0.2767416,-0.1727989,0.4969832,-0.5578122,0.5723813,-0.3379836,-0.01316371,0.3382933,0.2291602,0.4543214,0.592532,0.2250075,0.6259948,-0.1198533,0.1375773,-0.1161718,-0.131305,0.8694247,-0.4594352,-0.1256148,-0.08250414,0.01985127,-0.05249418,-0.1566736,0.7404651,-0.6470638,-0.0920515,-0.05677683,-4.15758E-05,0.01174615,-0.1566736,0.7404651,-0.6470638,-0.0920515,0.01680679,0.2965602,-0.289917,0.2484894,-0.3960874,0.6597736,0.5882744,0.4181869,0.2941251,-0.1949255,0.4394584,0.1311717,-0.3623075,0.8114208,0.1275034,0.1494036,-0.4508213,-0.2360874,0.8228537,-0.3303263,-0.3975666,0.1796295,0.02171841,-0.433833,-0.3420782,0.6901967,-0.556626,-0.3110931,0.2371608,-0.0004307397,-0.3966306,-0.3420782,0.6901967,-0.556626,-0.3110931,-0.04931878,0.3744406,-0.2305345,0.4139042,-0.299479,0.8583665,0.04693178,-0.02550385,0.4336168,-0.1960769,0.3942741,-0.4335922,0.8054038,0.08871491,0.009645123,0.4777156,-0.1505121,0.3662446,-0.5554699,0.7355312,0.1277184,0.08245687,0.5205981,-0.06193018,0.3662446,-0.5554699,0.7355312,0.1277184,0.1133568,0.5308309,0.0718556,-0.009043874,-0.6274512,0.6152487,-0.4771713,0.03643935,0.4996305,0.1699703,0.03185498,0.9458817,0.1805782,0.2677401,0.04551956,0.2671851,0.08058902,0.05547453,0.9889252,0.09276278,0.1017078,0.02058863,-0.0008133686,0.02714597,-0.09081182,0.8579603,-0.4777601,0.1655374,0.1975409,0.5883773,0.07808045,0.141989,-0.2841254,0.9441198,0.08803406,0.2221821,0.670514,0.1291258,-0.1062628,0.03523701,0.9931497,0.03347168,0.207343,0.560272,-0.01965028,0.6179427,-0.03010345,0.5197665,0.5891377,0.2908309,0.5993433,-0.1092016,0.007140992,-0.6467047,-0.135672,0.7505433,0.2423806,0.3593397,-0.1556027,0.1410104,-0.7280767,-0.08061153,0.6659747,0.269262,0.09940884,-0.2393534,0.2332063,-0.6936548,0.444318,0.5167589
20590,0,0,0,6.657903E-08,0,0,1,-0.03233015,0.2859122,-0.2321221,0.1597899,0.4228101,-0.005001867,0.8920055,-0.0820137,0.2761522,-0.1736619,0.4969971,-0.5571463,0.5734788,-0.3372004,-0.01311149,0.3387527,0.2281701,0.4538067,0.5923117,0.2241839,0.6268716,-0.1197299,0.137345,-0.1167809,-0.1312975,0.8687986,-0.4607151,-0.1252668,-0.08233806,0.01982168,-0.05275495,-0.15648,0.740311,-0.6473092,-0.09189569,-0.05664458,-3.561531E-05,0.01150997,-0.15648,0.740311,-0.6473092,-0.09189569,0.0173534,0.2956722,-0.2905823,0.247871,-0.3973381,0.6602376,0.5871702,0.4184109,0.2934892,-0.1942322,0.4401981,0.1311067,-0.3627022,0.8108539,0.1275768,0.1495428,-0.4503937,-0.23588,0.8235329,-0.3294329,-0.3970242,0.1795541,0.02177095,-0.4336025,-0.3418896,0.6908062,-0.5563447,-0.3104501,0.2370345,-0.000437803,-0.396357,-0.3418896,0.6908062,-0.5563447,-0.3104501,-0.04903763,0.373682,-0.2316676,0.4129607,-0.297787,0.8594288,0.0465682,-0.02540306,0.4330097,-0.1973465,0.3935186,-0.4321686,0.8066136,0.088024,0.009551935,0.4773049,-0.151823,0.3656826,-0.5543296,0.736843,0.1267191,0.08204587,0.5205595,-0.06316138,0.3656826,-0.5543296,0.736843,0.1267191,0.112576,0.5311949,0.0706779,-0.007746393,-0.6259966,0.6153831,-0.4789284,0.03557628,0.5000315,0.1687398,0.03005574,0.9460339,0.1800254,0.267783,0.04543254,0.2674312,0.07984485,0.05530997,0.9889889,0.09189809,0.1019645,0.02055375,-0.0006650126,0.02686916,-0.09048942,0.858211,-0.4774238,0.1653851,0.1966276,0.5889269,0.07697526,0.1410164,-0.2830684,0.9447637,0.08607348,0.2208255,0.6712515,0.1279301,-0.107473,0.03601444,0.9930755,0.03088652,0.2067412,0.5605929,-0.02065769,0.616459,-0.02998475,0.5209476,0.5896552,0.2904469,0.5995094,-0.110073,0.004635682,-0.6492405,-0.1334561,0.7487692,0.2421418,0.3591937,-0.1549873,0.1414173,-0.7287059,-0.07999221,0.6652747,0.2694917,0.09927133,-0.2386125,0.2336627,-0.6939726,0.4441026,0.516311
